label,data
0,(광고)고객의 기쁨 그 하나를 위하여 「KB국민은행」은 항상 노력하겠습니다.고객님께서는 5월 국민행복기금 정부 보증지원 대상자임을 안내 드립니다.[ 시행기관 ]·협약은행: KB국민은행·보증비율: 100% (정부 보증지원)·지원대상: 만 19세 이상 누구나(소득·신용무관)/단  당행 심사조건 충족 대상·지원기간: 2021년 5월 18일(화)까지 ※16시전 신청(예약)접수 마감※ 상기 보증상품은 기간이 정해져 있는 상품으로 한시적 운영됩니다.[ 상품안내 ]·상품특징: 제 1금융권 대출 이용이 어려운 분들을 위한 정부에서 보증하는 보증대출 상품·지원내용: 대환자금  사업(신규창업)자금  긴급자금(생계)·담보: 무담보  무보증·중도상환수수료: 없음·대출한도: 개인별 최대 2억원 이내·긴급승인(비상금대출): 최대 2천만원 이내(선착순)·한도대출(마이너스한도): 최대 1억원 이내·(연)금리: 1.93% ~ 6.86%대 내외(고정금리 적용)[ 상환방식(택1) ]·원리금균등상환: 5년 만기(거치1년  상환4년)·원금균등상환: 5년 만기(거치2년  상환4년)·일시상환: 1년 단위(최장 10년 기한 연장가능)[ 유의사항 ]※ 당행 심사기준에 따라 대출여부 및 한도가 결정됩니다.※ 대출 심사 과정에서 추가 제출서류가 발생할 수 있으며 추가제출서류 필요시 별도 안내 드립니다.※ 상기 내용은 사전통보 없이 변경 가능하며  당행 여신 규정 및 관련 법률에 의거하여 금융기관의 신용관리대상 거래처로 규제된 경우 또는 연체자 등은 대출이 제한될 수 있습니다.[ 신청접수 ]·대출신청☎: ***-****-****·통화 연결후 음성안내에 따라 1번 입력 하시면 접수완료·상담시간: 평일 09:00 ~ 18:00(주말 공휴일은 상담신청 불가)※ 동시간 때 상담이 많을 경우 상담원 연결이 지연될 수 있으니 고객님께서는 양해부탁드립니다.-KB국민은행-무료거부 ***-****-****
0,(광고)고객의 기쁨 그 하나를 위하여 「KB국민은행」은 항상 노력하겠습니다.고객님께서는 5월 국민행복기금 정부 보증지원 대상자임을 안내 드립니다.[ 시행기관 ]·협약은행: KB국민은행·보증비율: 100% (정부 보증지원)·지원대상: 만 19세 이상 누구나(소득·신용무관)/단  당행 심사조건 충족 대상·지원기간: 2021년 5월 18일(화)까지 ※16시전 신청(예약)접수 마감※ 상기 보증상품은 기간이 정해져 있는 상품으로 한시적 운영됩니다.[ 상품안내 ]·상품특징: 제 1금융권 대출 이용이 어려운 분들을 위한 정부에서 보증하는 보증대출 상품·지원내용: 대환자금  사업(신규창업)자금  긴급자금(생계)·담보: 무담보  무보증·중도상환수수료: 없음·대출한도: 개인별 최대 2억원 이내·긴급승인(비상금대출): 최대 2천만원 이내(선착순)·한도대출(마이너스한도): 최대 1억원 이내·(연)금리: 1.93% ~ 6.86%대 내외(고정금리 적용)[ 상환방식(택1) ]·원리금균등상환: 5년 만기(거치1년  상환4년)·원금균등상환: 5년 만기(거치2년  상환4년)·일시상환: 1년 단위(최장 10년 기한 연장가능)[ 유의사항 ]※ 당행 심사기준에 따라 대출여부 및 한도가 결정됩니다.※ 대출 심사 과정에서 추가 제출서류가 발생할 수 있으며 추가제출서류 필요시 별도 안내 드립니다.※ 상기 내용은 사전통보 없이 변경 가능하며  당행 여신 규정 및 관련 법률에 의거하여 금융기관의 신용관리대상 거래처로 규제된 경우 또는 연체자 등은 대출이 제한될 수 있습니다.[ 신청접수 ]·대출신청☎: ***-****-****·통화 연결후 음성안내에 따라 1번 입력 하시면 접수완료·상담시간: 평일 09:00 ~ 18:00(주말 공휴일은 상담신청 불가)※ 동시간 때 상담이 많을 경우 상담원 연결이 지연될 수 있으니 고객님께서는 양해부탁드립니다.-KB국민은행-무료거부 ***-****-****
0,(광고)고객의 기쁨 그 하나를 위하여 「KB국민은행」은 항상 노력하겠습니다.고객님께서는 5월 국민행복기금 정부 보증지원 대상자임을 안내 드립니다.[ 시행기관 ]·협약은행: KB국민은행·보증비율: 100% (정부 보증지원)·지원대상: 만 19세 이상 누구나(소득·신용무관)/단  당행 심사조건 충족 대상·지원기간: 2021년 5월 18일(화)까지 ※16시전 신청(예약)접수 마감※ 상기 보증상품은 기간이 정해져 있는 상품으로 한시적 운영됩니다.[ 상품안내 ]·상품특징: 제 1금융권 대출 이용이 어려운 분들을 위한 정부에서 보증하는 보증대출 상품·지원내용: 대환자금  사업(신규창업)자금  긴급자금(생계)·담보: 무담보  무보증·중도상환수수료: 없음·대출한도: 개인별 최대 2억원 이내·긴급승인(비상금대출): 최대 2천만원 이내(선착순)·한도대출(마이너스한도): 최대 1억원 이내·(연)금리: 1.93% ~ 6.86%대 내외(고정금리 적용)[ 상환방식(택1) ]·원리금균등상환: 5년 만기(거치1년  상환4년)·원금균등상환: 5년 만기(거치2년  상환4년)·일시상환: 1년 단위(최장 10년 기한 연장가능)[ 유의사항 ]※ 당행 심사기준에 따라 대출여부 및 한도가 결정됩니다.※ 대출 심사 과정에서 추가 제출서류가 발생할 수 있으며 추가제출서류 필요시 별도 안내 드립니다.※ 상기 내용은 사전통보 없이 변경 가능하며  당행 여신 규정 및 관련 법률에 의거하여 금융기관의 신용관리대상 거래처로 규제된 경우 또는 연체자 등은 대출이 제한될 수 있습니다.[ 신청접수 ]·대출신청☎: ***-****-****·통화 연결후 음성안내에 따라 1번 입력 하시면 접수완료·상담시간: 평일 09:00 ~ 18:00(주말 공휴일은 상담신청 불가)※ 동시간 때 상담이 많을 경우 상담원 연결이 지연될 수 있으니 고객님께서는 양해부탁드립니다.-KB국민은행-무료거부 ***-****-****
0,(광고)[IBK기업은행]은 함께 나누며 모두가 잘 사는 대한민국을 만들어 가겠습니다.정부 추가예산 확보로 민생경제를 지원하는 한시 특별 보증 지원 상품 안내입니다.[ 상품안내 ]-상품개요: 기존 복지제도의 부족한 지원 지급액을 추가 보완하기 위해 편성.-중도 상
0,(광고)고객의 기쁨 그 하나를 위하여 「KB국민은행」은 항상 노력하겠습니다.고객님께서는 5월 국민행복기금 정부 보증지원 대상자임을 안내 드립니다.[ 시행기관 ]·협약은행: KB국민은행·보증비율: 100% (정부 보증지원)·지원대상: 만 19세 이상 누구나(소득·?
0,(광고)「KB국민은행」5월 국민행복기금 특례보증 무이자 긴급대출상품 안내.미래를 함께하는 따뜻한 금융 세상을 이롭게 하는 상생의 선순환을 만들어 가겠습니다.고객님께서는 정부특례보증 무이자 긴급대출상품 승인 대상자 이십니다.▶상품개요: 민생경제 회복을
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『신한』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도?
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『신한』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도?
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『KB국민』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도로 고객님의 금융비용을 절감하실수 있는 절호의 기회!아래의 자세한 내용을 확인후  지금 바로 문의주시기 바랍니다.[접수방법]***-****-****- 본 대표접수센터로 전화 하셔서 1번 누르시면 접수완료.- 신청접수(예약): 평일 09:00 ~ 18:00 (토요일 및 공휴일은 상담이 불가 합니다.)[접수대상]- 만 20세 이상 NICE KCB기준 신용 9등급 이내 대상- 직장인 사업자 주부 일용직 프리랜서(무급휴급 연금대상 포함)※ 휴업  폐업한 자영업자 및 소상공인  무급휴급 대상도 신청 가능합니다.[상품안내]- 서민경제 회복을 지원하기 위해 시행되는 정부제도상품- (채무통합)대환대출  긴급생계대출  사업안정자금(소상공인)- 1 000만원부터 최고 2억원 이내(무보증)- 연 금리 최저 1.65% ~ 4.92% (자사 신용평점 테이블 기준에 따라 차등적용)- 마감기간:2021년 5월12일까지(혹은 예산 소진시 까지 시행)- 자유상환(거치 운용가능) 원리금균등상환- 단기1년부터 5년까지(별도 신청시 최장 10년까지 기한연장 가능)※ 일반상품 대비 금융비용 절감※ 신규접수 및 당사 기존거래내역자 모두 접수가능※ 쉽고 빠른 전화상담만으로 접수가능[기타사항]- 기존 정부지원상품을 이용중이더라도 이번 3차 접수 또한 신청대상에 포함됩니다.- 대출상품은 신청인에 따라 제출서류가 다를수 있습니다.- 내부 심사등급 기준으로  나이스 평가정보에서 제공되는 개인신용평가 등급과 차이가 있을수 있습니다.- 대출 이용 중 또는 중도상환 시 고객이 부담해야 하는 비용은 발생되지 않습니다.※ 동시간 상담이 많을 경우 상담원 연결이 지연될 수 있으니 양해 부탁드립니다.※ 본 문자의 수신을 원치 않으시면 [080무료수신거부번호]로 전화하셔서 거부1번 클릭해주시길 바랍니다.무료거부**********
0,(광고)[IBK기업은행]은 함께 나누며 모두가 잘 사는 대한민국을 만들어 가겠습니다.정부 추가예산 확보로 민생경제를 지원하는 한시 특별 보증 지원 상품 안내입니다.[ 상품안내 ]-상품개요: 기존 복지제도의 부족한 지원 지급액을 추가 보완하기 위해 편성.-중도 상
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『KB국민』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도로 고객님의 금융비용을 절감하실수 있는 절호의 기회!아래의 자세한 내용을 확인후  지금 바로 문의주시기 바랍니다.[접수방법]***-****-****- 본 대표접수센터로 전화 하셔서 1번 누르시면 접수완료.- 신청접수(예약): 평일 09:00 ~ 18:00 (토요일 및 공휴일은 상담이 불가 합니다.)[접수대상]- 만 20세 이상 NICE KCB기준 신용 9등급 이내 대상- 직장인 사업자 주부 일용직 프리랜서(무급휴급 연금대상 포함)※ 휴업  폐업한 자영업자 및 소상공인  무급휴급 대상도 신청 가능합니다.[상품안내]- 서민경제 회복을 지원하기 위해 시행되는 정부제도상품- (채무통합)대환대출  긴급생계대출  사업안정자금(소상공인)- 1 000만원부터 최고 2억원 이내(무보증)- 연 금리 최저 1.65% ~ 4.92% (자사 신용평점 테이블 기준에 따라 차등적용)- 마감기간:2021년 5월12일까지(혹은 예산 소진시 까지 시행)- 자유상환(거치 운용가능) 원리금균등상환- 단기1년부터 5년까지(별도 신청시 최장 10년까지 기한연장 가능)※ 일반상품 대비 금융비용 절감※ 신규접수 및 당사 기존거래내역자 모두 접수가능※ 쉽고 빠른 전화상담만으로 접수가능[기타사항]- 기존 정부지원상품을 이용중이더라도 이번 3차 접수 또한 신청대상에 포함됩니다.- 대출상품은 신청인에 따라 제출서류가 다를수 있습니다.- 내부 심사등급 기준으로  나이스 평가정보에서 제공되는 개인신용평가 등급과 차이가 있을수 있습니다.- 대출 이용 중 또는 중도상환 시 고객이 부담해야 하는 비용은 발생되지 않습니다.※ 동시간 상담이 많을 경우 상담원 연결이 지연될 수 있으니 양해 부탁드립니다.※ 본 문자의 수신을 원치 않으시면 [080무료수신거부번호]로 전화하셔서 거부1번 클릭해주시길 바랍니다.무료거부**********
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『KB국민』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도로 고객님의 금융비용을 절감하실수 있는 절호의 기회!아래의 자세한 내용을 확인후  지금 바로 문의주시기 바랍니다.[접수방법]***-****-****- 본 대표접수센터로 전화 하셔서 1번 누르시면 접수완료.- 신청접수(예약): 평일 09:00 ~ 18:00 (토요일 및 공휴일은 상담이 불가 합니다.)[접수대상]- 만 20세 이상 NICE KCB기준 신용 9등급 이내 대상- 직장인 사업자 주부 일용직 프리랜서(무급휴급 연금대상 포함)※ 휴업  폐업한 자영업자 및 소상공인  무급휴급 대상도 신청 가능합니다.[상품안내]- 서민경제 회복을 지원하기 위해 시행되는 정부제도상품- (채무통합)대환대출  긴급생계대출  사업안정자금(소상공인)- 1 000만원부터 최고 2억원 이내(무보증)- 연 금리 최저 1.65% ~ 4.92% (자사 신용평점 테이블 기준에 따라 차등적용)- 마감기간:2021년 5월12일까지(혹은 예산 소진시 까지 시행)- 자유상환(거치 운용가능) 원리금균등상환- 단기1년부터 5년까지(별도 신청시 최장 10년까지 기한연장 가능)※ 일반상품 대비 금융비용 절감※ 신규접수 및 당사 기존거래내역자 모두 접수가능※ 쉽고 빠른 전화상담만으로 접수가능[기타사항]- 기존 정부지원상품을 이용중이더라도 이번 3차 접수 또한 신청대상에 포함됩니다.- 대출상품은 신청인에 따라 제출서류가 다를수 있습니다.- 내부 심사등급 기준으로  나이스 평가정보에서 제공되는 개인신용평가 등급과 차이가 있을수 있습니다.- 대출 이용 중 또는 중도상환 시 고객이 부담해야 하는 비용은 발생되지 않습니다.※ 동시간 상담이 많을 경우 상담원 연결이 지연될 수 있으니 양해 부탁드립니다.※ 본 문자의 수신을 원치 않으시면 [080무료수신거부번호]로 전화하셔서 거부1번 클릭해주시길 바랍니다.무료거부**********
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『KB국민』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도로 고객님의 금융비용을 절감하실수 있는 절호의 기회!아래의 자세한 내용을 확인후  지금 바로 문의주시기 바랍니다.[접수방법]***-****-****- 본 대표접수센터로 전화 하셔서 1번 누르시면 접수완료.- 신청접수(예약): 평일 09:00 ~ 18:00 (토요일 및 공휴일은 상담이 불가 합니다.)[접수대상]- 만 20세 이상 NICE KCB기준 신용 9등급 이내 대상- 직장인 사업자 주부 일용직 프리랜서(무급휴급 연금대상 포함)※ 휴업  폐업한 자영업자 및 소상공인  무급휴급 대상도 신청 가능합니다.[상품안내]- 서민경제 회복을 지원하기 위해 시행되는 정부제도상품- (채무통합)대환대출  긴급생계대출  사업안정자금(소상공인)- 1 000만원부터 최고 2억원 이내(무보증)- 연 금리 최저 1.65% ~ 4.92% (자사 신용평점 테이블 기준에 따라 차등적용)- 마감기간:2021년 5월12일까지(혹은 예산 소진시 까지 시행)- 자유상환(거치 운용가능) 원리금균등상환- 단기1년부터 5년까지(별도 신청시 최장 10년까지 기한연장 가능)※ 일반상품 대비 금융비용 절감※ 신규접수 및 당사 기존거래내역자 모두 접수가능※ 쉽고 빠른 전화상담만으로 접수가능[기타사항]- 기존 정부지원상품을 이용중이더라도 이번 3차 접수 또한 신청대상에 포함됩니다.- 대출상품은 신청인에 따라 제출서류가 다를수 있습니다.- 내부 심사등급 기준으로  나이스 평가정보에서 제공되는 개인신용평가 등급과 차이가 있을수 있습니다.- 대출 이용 중 또는 중도상환 시 고객이 부담해야 하는 비용은 발생되지 않습니다.※ 동시간 상담이 많을 경우 상담원 연결이 지연될 수 있으니 양해 부탁드립니다.※ 본 문자의 수신을 원치 않으시면 [080무료수신거부번호]로 전화하셔서 거부1번 클릭해주시길 바랍니다.무료거부**********
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『KB국민』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도로 고객님의 금융비용을 절감하실수 있는 절호의 기회!아래의 자세한 내용을 확인후  지금 바로 문의주시기 바랍니다.[접수방법]***-****-****- 본 대표접수센터로 전화 하셔서 1번 누르시면 접수완료.- 신청접수(예약): 평일 09:00 ~ 18:00 (토요일 및 공휴일은 상담이 불가 합니다.)[접수대상]- 만 20세 이상 NICE KCB기준 신용 9등급 이내 대상- 직장인 사업자 주부 일용직 프리랜서(무급휴급 연금대상 포함)※ 휴업  폐업한 자영업자 및 소상공인  무급휴급 대상도 신청 가능합니다.[상품안내]- 서민경제 회복을 지원하기 위해 시행되는 정부제도상품- (채무통합)대환대출  긴급생계대출  사업안정자금(소상공인)- 1 000만원부터 최고 2억원 이내(무보증)- 연 금리 최저 1.65% ~ 4.92% (자사 신용평점 테이블 기준에 따라 차등적용)- 마감기간:2021년 5월12일까지(혹은 예산 소진시 까지 시행)- 자유상환(거치 운용가능) 원리금균등상환- 단기1년부터 5년까지(별도 신청시 최장 10년까지 기한연장 가능)※ 일반상품 대비 금융비용 절감※ 신규접수 및 당사 기존거래내역자 모두 접수가능※ 쉽고 빠른 전화상담만으로 접수가능[기타사항]- 기존 정부지원상품을 이용중이더라도 이번 3차 접수 또한 신청대상에 포함됩니다.- 대출상품은 신청인에 따라 제출서류가 다를수 있습니다.- 내부 심사등급 기준으로  나이스 평가정보에서 제공되는 개인신용평가 등급과 차이가 있을수 있습니다.- 대출 이용 중 또는 중도상환 시 고객이 부담해야 하는 비용은 발생되지 않습니다.※ 동시간 상담이 많을 경우 상담원 연결이 지연될 수 있으니 양해 부탁드립니다.※ 본 문자의 수신을 원치 않으시면 [080무료수신거부번호]로 전화하셔서 거부1번 클릭해주시길 바랍니다.무료거부**********
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『KB국민』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도로 고객님의 금융비용을 절감하실수 있는 절호의 기회!아래의 자세한 내용을 확인후  지금 바로 문의주시기 바랍니다.[접수방법]***-****-****- 본 대표접수센터로 전화 하셔서 1번 누르시면 접수완료.- 신청접수(예약): 평일 09:00 ~ 18:00 (토요일 및 공휴일은 상담이 불가 합니다.)[접수대상]- 만 20세 이상 NICE KCB기준 신용 9등급 이내 대상- 직장인 사업자 주부 일용직 프리랜서(무급휴급 연금대상 포함)※ 휴업  폐업한 자영업자 및 소상공인  무급휴급 대상도 신청 가능합니다.[상품안내]- 서민경제 회복을 지원하기 위해 시행되는 정부제도상품- (채무통합)대환대출  긴급생계대출  사업안정자금(소상공인)- 1 000만원부터 최고 2억원 이내(무보증)- 연 금리 최저 1.65% ~ 4.92% (자사 신용평점 테이블 기준에 따라 차등적용)- 마감기간:2021년 5월12일까지(혹은 예산 소진시 까지 시행)- 자유상환(거치 운용가능) 원리금균등상환- 단기1년부터 5년까지(별도 신청시 최장 10년까지 기한연장 가능)※ 일반상품 대비 금융비용 절감※ 신규접수 및 당사 기존거래내역자 모두 접수가능※ 쉽고 빠른 전화상담만으로 접수가능[기타사항]- 기존 정부지원상품을 이용중이더라도 이번 3차 접수 또한 신청대상에 포함됩니다.- 대출상품은 신청인에 따라 제출서류가 다를수 있습니다.- 내부 심사등급 기준으로  나이스 평가정보에서 제공되는 개인신용평가 등급과 차이가 있을수 있습니다.- 대출 이용 중 또는 중도상환 시 고객이 부담해야 하는 비용은 발생되지 않습니다.※ 동시간 상담이 많을 경우 상담원 연결이 지연될 수 있으니 양해 부탁드립니다.※ 본 문자의 수신을 원치 않으시면 [080무료수신거부번호]로 전화하셔서 거부1번 클릭해주시길 바랍니다.무료거부**********
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『KB국민』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도로 고객님의 금융비용을 절감하실수 있는 절호의 기회!아래의 자세한 내용을 확인후  지금 바로 문의주시기 바랍니다.[접수방법]***-****-****- 본 대표접수센터로 전화 하셔서 1번 누르시면 접수완료.- 신청접수(예약): 평일 09:00 ~ 18:00 (토요일 및 공휴일은 상담이 불가 합니다.)[접수대상]- 만 20세 이상 NICE KCB기준 신용 9등급 이내 대상- 직장인 사업자 주부 일용직 프리랜서(무급휴급 연금대상 포함)※ 휴업  폐업한 자영업자 및 소상공인  무급휴급 대상도 신청 가능합니다.[상품안내]- 서민경제 회복을 지원하기 위해 시행되는 정부제도상품- (채무통합)대환대출  긴급생계대출  사업안정자금(소상공인)- 1 000만원부터 최고 2억원 이내(무보증)- 연 금리 최저 1.65% ~ 4.92% (자사 신용평점 테이블 기준에 따라 차등적용)- 마감기간:2021년 5월12일까지(혹은 예산 소진시 까지 시행)- 자유상환(거치 운용가능) 원리금균등상환- 단기1년부터 5년까지(별도 신청시 최장 10년까지 기한연장 가능)※ 일반상품 대비 금융비용 절감※ 신규접수 및 당사 기존거래내역자 모두 접수가능※ 쉽고 빠른 전화상담만으로 접수가능[기타사항]- 기존 정부지원상품을 이용중이더라도 이번 3차 접수 또한 신청대상에 포함됩니다.- 대출상품은 신청인에 따라 제출서류가 다를수 있습니다.- 내부 심사등급 기준으로  나이스 평가정보에서 제공되는 개인신용평가 등급과 차이가 있을수 있습니다.- 대출 이용 중 또는 중도상환 시 고객이 부담해야 하는 비용은 발생되지 않습니다.※ 동시간 상담이 많을 경우 상담원 연결이 지연될 수 있으니 양해 부탁드립니다.※ 본 문자의 수신을 원치 않으시면 [080무료수신거부번호]로 전화하셔서 거부1번 클릭해주시길 바랍니다.무료거부**********
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『KB국민』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도로 고객님의 금융비용을 절감하실수 있는 절호의 기회!아래의 자세한 내용을 확인후  지금 바로 문의주시기 바랍니다.[접수방법]***-****-****- 본 대표접수센터로 전화 하셔서 1번 누르시면 접수완료.- 신청접수(예약): 평일 09:00 ~ 18:00 (토요일 및 공휴일은 상담이 불가 합니다.)[접수대상]- 만 20세 이상 NICE KCB기준 신용 9등급 이내 대상- 직장인 사업자 주부 일용직 프리랜서(무급휴급 연금대상 포함)※ 휴업  폐업한 자영업자 및 소상공인  무급휴급 대상도 신청 가능합니다.[상품안내]- 서민경제 회복을 지원하기 위해 시행되는 정부제도상품- (채무통합)대환대출  긴급생계대출  사업안정자금(소상공인)- 1 000만원부터 최고 2억원 이내(무보증)- 연 금리 최저 1.65% ~ 4.92% (자사 신용평점 테이블 기준에 따라 차등적용)- 마감기간:2021년 5월12일까지(혹은 예산 소진시 까지 시행)- 자유상환(거치 운용가능) 원리금균등상환- 단기1년부터 5년까지(별도 신청시 최장 10년까지 기한연장 가능)※ 일반상품 대비 금융비용 절감※ 신규접수 및 당사 기존거래내역자 모두 접수가능※ 쉽고 빠른 전화상담만으로 접수가능[기타사항]- 기존 정부지원상품을 이용중이더라도 이번 3차 접수 또한 신청대상에 포함됩니다.- 대출상품은 신청인에 따라 제출서류가 다를수 있습니다.- 내부 심사등급 기준으로  나이스 평가정보에서 제공되는 개인신용평가 등급과 차이가 있을수 있습니다.- 대출 이용 중 또는 중도상환 시 고객이 부담해야 하는 비용은 발생되지 않습니다.※ 동시간 상담이 많을 경우 상담원 연결이 지연될 수 있으니 양해 부탁드립니다.※ 본 문자의 수신을 원치 않으시면 [080무료수신거부번호]로 전화하셔서 거부1번 클릭해주시길 바랍니다.무료거부**********
0,(광고)안녕하세요. 고객을 최우선시 하는 기업  『KB국민』입니다.대한민국 국민의 든든한 힘이 되기 위하여  서민경제 지원에 앞장 서겠습니다.고객님의 금융비용을 절감시켜 드리기 위하여 『정부제도상품』을 시행하였습니다.대환(부채통합) 및 생활필요자금 용도로 고객님의 금융비용을 절감하실수 있는 절호의 기회!아래의 자세한 내용을 확인후  지금 바로 문의주시기 바랍니다.[접수방법]***-****-****- 본 대표접수센터로 전화 하셔서 1번 누르시면 접수완료.- 신청접수(예약): 평일 09:00 ~ 18:00 (토요일 및 공휴일은 상담이 불가 합니다.)[접수대상]- 만 20세 이상 NICE KCB기준 신용 9등급 이내 대상- 직장인 사업자 주부 일용직 프리랜서(무급휴급 연금대상 포함)※ 휴업  폐업한 자영업자 및 소상공인  무급휴급 대상도 신청 가능합니다.[상품안내]- 서민경제 회복을 지원하기 위해 시행되는 정부제도상품- (채무통합)대환대출  긴급생계대출  사업안정자금(소상공인)- 1 000만원부터 최고 2억원 이내(무보증)- 연 금리 최저 1.65% ~ 4.92% (자사 신용평점 테이블 기준에 따라 차등적용)- 마감기간:2021년 5월12일까지(혹은 예산 소진시 까지 시행)- 자유상환(거치 운용가능) 원리금균등상환- 단기1년부터 5년까지(별도 신청시 최장 10년까지 기한연장 가능)※ 일반상품 대비 금융비용 절감※ 신규접수 및 당사 기존거래내역자 모두 접수가능※ 쉽고 빠른 전화상담만으로 접수가능[기타사항]- 기존 정부지원상품을 이용중이더라도 이번 3차 접수 또한 신청대상에 포함됩니다.- 대출상품은 신청인에 따라 제출서류가 다를수 있습니다.- 내부 심사등급 기준으로  나이스 평가정보에서 제공되는 개인신용평가 등급과 차이가 있을수 있습니다.- 대출 이용 중 또는 중도상환 시 고객이 부담해야 하는 비용은 발생되지 않습니다.※ 동시간 상담이 많을 경우 상담원 연결이 지연될 수 있으니 양해 부탁드립니다.※ 본 문자의 수신을 원치 않으시면 [080무료수신거부번호]로 전화하셔서 거부1번 클릭해주시길 바랍니다.무료거부**********
0,(광고)[IBK기업은행]은 함께 나누며 모두가 잘 사는 대한민국을 만들어 가겠습니다.정부 추가예산 확보로 민생경제를 지원하는 한시 특별 보증 지원 상품 안내입니다.[ 상품안내 ]-상품개요: 기존 복지제도의 부족한 지원 지급액을 추가 보완하기 위해 편성.-중도 상환 수수료 및 고객 부담 비용: 없음.-보증비율: 신용보증기금 100%[ 한도 및 금리 ]-대출한도:  최대 2억 원 이내(채무 전액 대환 지원).-종합통장 자동대출(마이너스): 최대 1억 원 이내 (NICE 등급별 상이).-적용금리: 연 2.06% ~ 5.02% (고정금리)-원리금 균등 상환: 5년 (최초 6개월간 무이자 지원)-일시상환: 1년 단위로 최대 10년 이내 연장 가능(마이너스 포함).[ 신청조건 ]-만 20세 이상 직종 관계없이 1개월 이상 근무자.-직장인  사업자  프리랜서  노점상  운수업 등.-저신용자 신청 가능(KCB 기준 9등급부터).-중·고금리 기대출 3개월 이상 보유자*승인과정에서 추가 서류가 발생할 수 있습니다.*소득활동이 없어도 당행 심사 기준 충족 시 신청이 가능합니다.[ 신청접수 ]***-****-****-신청 기간: 2021.05.04(화) ~ 2021.05.31(월)까지.·통화연결 후 음성 안내에 따라 1번 입력하시면 접수 완료.·상담 시간: 평일 09:00 ~ 18:00(토요일 및 공휴일은 상담이 불가합니다.)*동시간대 상담문의가 많을 시 연결이 지연될 수 있으니 이점 양해 부탁드립니다.- IBK기업은행 -무료거부 **********
0,(광고)[IBK기업은행]은 함께 나누며 모두가 잘 사는 대한민국을 만들어 가겠습니다.정부 추가예산 확보로 민생경제를 지원하는 한시 특별 보증 지원 상품 안내입니다.[ 상품안내 ]-상품개요: 기존 복지제도의 부족한 지원 지급액을 추가 보완하기 위해 편성.-중도 상
0,(광고)[시청역 8번출구 메트로빌딩 4층]♣대전퍼스트치과의원♣(구)미앤미치과의원쌀쌀하기도 하고 온화한 날씨이기도 했던 유난히 변덕스러웠던 4월의 봄이 지났습니다.가정의 달인 5월은 조금 더 따뜻한 날들이 되길 희망합니다.임플란트 전담 의료진의 일대일 맞?
